ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
104215	Rhoq	ras homolog family member Q	1.24391443429664	7.00580508688877	3.1957715296217	0.00430225312367288	0.0316540076194256
319998	Tmem198	transmembrane protein 198	-1.33450173474535	2.50863799381648	-3.10003714705886	0.00431012605347731	0.031697176430505
330119	Adamts3	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3	1.62622618746471	3.68302478061461	3.13119467267985	0.00431353593362273	0.0317074985558017
14725	Lrp2	low density lipoprotein receptor-related protein 2	-2.52652764445798	-0.640475105302798	-3.11519910908623	0.00432096527611607	0.0317473432002503
20603	Sms	spermine synthase	1.95676522658537	2.39638510363076	3.10256288326182	0.00432608748264995	0.0317702075166356
320825	Samd5	sterile alpha motif domain containing 5	-1.4128438630537	3.63592272200133	-3.11038751902228	0.00434488615768365	0.0318934420975534
237877	Atad5	ATPase family, AAA domain containing 5	-1.31745270235069	2.94054381018552	-3.09759229152016	0.00434996091504948	0.0319158692207251
107951	Cdk9	cyclin-dependent kinase 9 (CDC2-related kinase)	0.858848655687544	5.75465380086678	3.09368421399439	0.00436117203578784	0.0319832774262604
227326	Gpr55	G protein-coupled receptor 55	3.80815065421714	-2.062068270271	3.20096464786115	0.00437639713100627	0.0320800465020515
27050	Rps3	ribosomal protein S3	0.897630464168845	9.65117974254002	3.08877948158325	0.0044021939367357	0.032254183113663
14119	Fbn2	fibrillin 2	2.745112505698	2.31229992640744	3.11146123025713	0.00440574335427561	0.0322652307557793
67602	Necap1	NECAP endocytosis associated 1	-0.970958317064625	4.32316591729686	-3.08694081075843	0.00441767936128265	0.0323376584648962
76187	Adhfe1	alcohol dehydrogenase, iron containing, 1	-1.14026635649834	1.12384963587972	-3.08611609884061	0.00442482474785485	0.0323749677384713
80797	Clca3a2	chloride channel accessory 3A2	-1.61086060890574	7.54438955090833	-3.2455837437546	0.00443400676525926	0.0324163642551811
11841	Arf2	ADP-ribosylation factor 2	0.977692951079674	6.19053783948651	3.08482893394721	0.00443552463606241	0.0324163642551811
320187	E230001N04Rik	RIKEN cDNA E230001N04 gene	-2.57757383184212	-1.32497519689761	-3.10296768815849	0.00443663603416583	0.0324163642551811
21853	Timeless	timeless circadian clock 1	-1.34263078813499	3.37425151821413	-3.12793444952138	0.00444138058940842	0.0324360345817979
27413	Abcb11	ATP-binding cassette, sub-family B (MDR/TAP), member 11	-1.82402576219033	-1.43724332596814	-3.08666879518472	0.00444546853290351	0.0324456294948149
22320	Vamp8	vesicle-associated membrane protein 8	0.88793481759348	6.11072848622228	3.08349749671363	0.00444680039773279	0.0324456294948149
20411	Sorbs1	sorbin and SH3 domain containing 1	2.0821534296795	6.07038938563872	3.24655861746171	0.00445166135600374	0.0324661080158206
12447	Ccne1	cyclin E1	-1.30566686889557	3.68458465430372	-3.08398694369872	0.00445522429131171	0.0324771054888792
319653	Slc25a40	solute carrier family 25, member 40	-1.40377396309801	2.6261461838101	-3.08225886679796	0.00446014065360601	0.0324979543059425
30956	Aass	aminoadipate-semialdehyde synthase	-1.21127290247477	3.6959781215586	-3.14370180856861	0.0044680128839939	0.0325403113449952
66140	Ska2	spindle and kinetochore associated complex subunit 2	-1.51155363928628	1.58473208875457	-3.08003191611494	0.00448218198031388	0.0326284679948782
100861986	Gm21378	predicted gene, 21378	0.984545550942975	4.88934895271603	3.07524921745326	0.00451737482522183	0.0328695173746804
54635	Pdgfc	platelet-derived growth factor, C polypeptide	1.25076189043378	6.1376953550694	3.13026104297246	0.00452154081182036	0.032876925533704
56150	Mad2l1	MAD2 mitotic arrest deficient-like 1	-1.2492677598073	3.31338818637301	-3.0747333654542	0.00452255353772921	0.032876925533704
20787	Srebf1	sterol regulatory element binding transcription factor 1	-1.45881136481365	7.78358104036998	-3.231153786481	0.00453214993953233	0.0329315391468363
22698	Zfp39	zinc finger protein 39	-1.82430037622796	0.694609950161905	-3.07502313205917	0.00454578468624076	0.0330154325281934
226757	Wdr26	WD repeat domain 26	0.923244267362147	7.86485987625422	3.07168124642242	0.00454823179353853	0.0330180318167583
13845	Ephb3	Eph receptor B3	1.63805127581212	5.22612366699588	3.12469365236296	0.00455310414546158	0.0330382267745064
70494	5730409K12Rik	RIKEN cDNA 5730409K12 gene	-3.01839471219599	-2.31719363873897	-3.1029174365899	0.00455640890047429	0.0330438299391885
22269	Upk2	uroplakin 2	-1.74880716211948	-0.97272578354035	-3.07283334234364	0.00455805804020697	0.0330438299391885
20218	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1	0.876622912173834	6.92998899016886	3.06977475012382	0.00456480933550277	0.0330662525006034
100628593	Mir5125	microRNA 5125	1.15710232158305	2.78149561613387	3.06951885552302	0.00456729872451913	0.0330662525006034
268449	Rpl23a	ribosomal protein L23A	0.900170907804167	7.4082042761746	3.06947439212887	0.00456742781630076	0.0330662525006034
72323	Asb6	ankyrin repeat and SOCS box-containing 6	0.983959335685928	4.69392897666674	3.06783373931538	0.00458176506710044	0.0331473543162246
112418	1700102P08Rik	RIKEN cDNA 1700102P08 gene	2.28695685659388	-0.130900453898593	3.07874518189281	0.00458304622922187	0.0331473543162246
69941	2810408I11Rik	RIKEN cDNA 2810408I11 gene	-1.51392895635695	0.60845339222561	-3.06817965753124	0.00458492258512193	0.0331473543162246
67839	Gpsm1	G-protein signalling modulator 1 (AGS3-like, C. elegans)	1.74900286882418	3.79301157555115	3.0693785475577	0.00458831562976885	0.0331567170612103
212391	Lcor	ligand dependent nuclear receptor corepressor	1.21830120635899	2.35161739183639	3.06673369311131	0.00459192850073797	0.0331676590610891
19870	Snord73a	small nucleolar RNA, C/D box U73A	2.51695683628746	-0.800001151995183	3.08247369361856	0.00460138516484323	0.0332071968070713
214895	Lman2l	lectin, mannose-binding 2-like	-0.958685226256939	4.01286501599251	-3.0655691335213	0.00460160472079765	0.0332071968070713
59125	Nek7	NIMA (never in mitosis gene a)-related expressed kinase 7	-1.01794096597598	7.07057647804961	-3.07437328889442	0.00462167504085671	0.0333368107465538
242466	Zfp462	zinc finger protein 462	2.21354365755965	4.99509372296309	3.21802020539931	0.00470591659196957	0.0339157059997341
20324	Cavin2	caveolae associated 2	1.46147882711666	5.50978232357415	3.05877311175855	0.00470639758079679	0.0339157059997341
11785	Apbb1	amyloid beta (A4) precursor protein-binding, family B, member 1	-1.94954675687986	2.48900110550467	-3.05832777138603	0.00470836870181072	0.0339157059997341
319269	A130040M12Rik	RIKEN cDNA A130040M12 gene	1.21993251772838	6.98567140283439	3.1434272792714	0.00471986016697524	0.0339829932022218
230751	Oscp1	organic solute carrier partner 1	1.96336732736457	1.76442709680146	3.05688938084128	0.00472326215139317	0.0339920013846164
16706	Ksr1	kinase suppressor of ras 1	1.80947345196114	3.9532260673711	3.05301748868367	0.0047399840635622	0.0340968175423473
13714	Elk4	ELK4, member of ETS oncogene family	0.98632530889668	5.1505631330296	3.04889659263591	0.00475038513756963	0.0341457710670743
13813	Eomes	eomesodermin	3.0661941162495	-2.05231792655193	3.08311067061577	0.00475111051483779	0.0341457710670743
26559	Hunk	hormonally upregulated Neu-associated kinase	2.47917525000325	3.32869106920655	3.09576440604363	0.00475561992916883	0.034162644254811
17966	Nbr1	neighbor of Brca1 gene 1	-0.876244759362751	7.06762071879949	-3.04730327872838	0.00476483565988938	0.0342132952153075
74356	4931428F04Rik	RIKEN cDNA 4931428F04 gene	1.37973936698046	2.00048903008468	3.04731117417377	0.00476740607897233	0.0342162060272837
19650	Rbl1	retinoblastoma-like 1 (p107)	-1.27003029634318	3.71035968363973	-3.07226834155607	0.00477173163490831	0.034231705291916
192663	Abcg4	ATP binding cassette subfamily G member 4	2.2358034847591	0.616479885947832	3.05637658268777	0.00477448837781775	0.0342359411629001
66313	Smurf2	SMAD specific E3 ubiquitin protein ligase 2	0.867094698205069	6.31926501085429	3.04323651738599	0.00480195762818396	0.0344162840690252
27280	Phlda3	pleckstrin homology like domain, family A, member 3	1.60254760657897	4.20199478616676	3.04421855149257	0.00480399409366423	0.0344162840690252
214112	Nipal4	NIPA-like domain containing 4	3.14406893770742	1.07281585914479	3.07945454525406	0.00481017268832275	0.0344449339221807
93672	Il24	interleukin 24	4.56884931581472	2.66531064706272	3.31896903825751	0.00482562953300575	0.0345399679074379
229658	Vangl1	VANGL planar cell polarity 1	1.37917339474282	4.09049504082153	3.04068605646369	0.0048280774206918	0.0345418449780956
12259	C1qa	complement component 1, q subcomponent, alpha polypeptide	-2.49184625103539	-0.570518343008677	-3.08100013769242	0.00484131327413534	0.0346208665087941
239393	Lrp12	low density lipoprotein-related protein 12	-1.33967065351822	3.68706861086209	-3.03821982097988	0.00485011777218866	0.0346681416877746
68839	Ankrd46	ankyrin repeat domain 46	-0.990676756486549	4.43520231213727	-3.03708886162079	0.00485864044294068	0.0347133605606847
237940	Aoc2	amine oxidase, copper containing 2 (retina-specific)	1.3082352152332	3.04660233842649	3.0343744228296	0.00488536994653076	0.0348885615160289
71169	Nbas	neuroblastoma amplified sequence	-0.939471738032489	5.59238666252422	-3.03383741611432	0.00488886574582001	0.0348923677432552
278097	Armcx6	armadillo repeat containing, X-linked 6	1.77628513924046	3.32232919247945	3.03625086403575	0.00489127151088839	0.0348923677432552
71116	Stx18	syntaxin 18	-0.964936557716158	3.94282157159025	-3.03344568947753	0.00489252638060324	0.0348923677432552
14672	Gna11	guanine nucleotide binding protein, alpha 11	-0.903886473860231	5.92860719011287	-3.03269004552408	0.0048995773024081	0.0349268920555966
100039795	Ildr2	immunoglobulin-like domain containing receptor 2	3.0329548057724	0.358806770386535	3.06551913209741	0.0049065722821075	0.0349609866304901
625342	Gm13315	lactate dehydrogenase A pseudogene	-1.12710252527127	3.48661697689185	-3.03126378013957	0.00491312741344019	0.0349919178197425
16475	Ajuba	ajuba LIM protein	2.33073212269397	4.05118276443813	3.14831968730527	0.00493060409932508	0.0351005708043845
78334	Cdk19	cyclin-dependent kinase 19	1.18194788553311	4.92954041456009	3.02638434251689	0.00495929812011234	0.0352889452905247
217830	Dglucy	D-glutamate cyclase	-1.6337150226065	0.747165092245356	-3.02326231326985	0.00500233565342778	0.0355791686169094
227485	Cdh19	cadherin 19, type 2	-1.78536920537908	-1.50762489693	-3.02381200016724	0.00501009484228098	0.0356078218863692
12669	Chrm1	cholinergic receptor, muscarinic 1, CNS	2.97936000081629	0.801625167473406	3.05294687210222	0.00501087040466243	0.0356078218863692
27386	Npas3	neuronal PAS domain protein 3	1.71102759679642	2.82638546574082	3.02091109455315	0.00503086266428344	0.0357338218185778
20102	Rps4x	ribosomal protein S4, X-linked	0.900620190790771	7.34339785715584	3.01788858204253	0.00503992081595643	0.035782079324068
271887	Rbbp8nl	RBBP8 N-terminal like	-1.51017194751816	-1.21963868339634	-3.01821987836249	0.00504389379390445	0.035794206339859
100043755	Gm10132	ribosomal protein L23A pseudogene	0.897360933613681	7.41396611198457	3.01691482509924	0.00504929256520642	0.0358011416483446
74178	Stk40	serine/threonine kinase 40	1.0323331529471	7.95956160077541	3.03454231984188	0.00504940171691724	0.0358011416483446
333605	Frmpd4	FERM and PDZ domain containing 4	-4.02664183077575	-1.31449368964434	-3.09009558997361	0.00506437440839992	0.0358911987221311
16572	Kif5a	kinesin family member 5A	1.44755753771392	3.38924908527556	3.01486121360443	0.00507395593486654	0.0359429850267283
19013	Ppara	peroxisome proliferator activated receptor alpha	-1.47254259041546	1.4496545742136	-3.01327195564479	0.00509025492036359	0.0360353493343588
67976	Trabd	TraB domain containing	-0.953168186818806	5.26656360980662	-3.01254663995945	0.00509155499010525	0.0360353493343588
20085	Rps19	ribosomal protein S19	0.913880088573308	5.60269529716984	3.01134254667932	0.00510325881736013	0.03610201537581
224344	Rbm11	RNA binding motif protein 11	-3.44526762590725	-1.39651796478789	-3.05784119658276	0.00512392731280307	0.0362320121930826
72297	B3gnt3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	-1.77855269846604	-0.0308462863671416	-3.01137419645112	0.00513010741671255	0.0362594890937948
19724	Rfx1	regulatory factor X, 1 (influences HLA class II expression)	0.94871239442132	4.88137890039559	3.00822005602556	0.00513375405467732	0.0362690429504338
68743	Anln	anillin, actin binding protein	-1.26013092647968	3.85912828189313	-3.01428293630168	0.00514119437106401	0.0363053779447255
270166	Clpx	caseinolytic mitochondrial matrix peptidase chaperone subunit	-0.904361660629902	5.66815812766072	-3.00708171910256	0.00514490903554419	0.0363153829378028
218756	Slc4a7	solute carrier family 4, sodium bicarbonate cotransporter, member 7	-0.965621599825499	5.12835155746079	-3.00639178270778	0.00515169481435785	0.0363470468062997
70713	Gpr137c	G protein-coupled receptor 137C	1.53080836795339	-0.0618105117602706	3.00650946205057	0.00515894673383998	0.0363819697374418
52710	Slc52a2	solute carrier protein 52, member 2	-0.90317995613912	4.15330423825793	-3.00171229034933	0.00519787868978342	0.0366249199808561
14913	Guca1a	guanylate cyclase activator 1a (retina)	-1.34064098115051	0.399680341118897	-3.00192422657922	0.00519803186010253	0.0366249199808561
215384	Fcgbp	Fc fragment of IgG binding protein	1.50824145102081	6.48547068543333	3.16170977905806	0.00520761689657735	0.0366761040256277
20868	Stk10	serine/threonine kinase 10	1.80372738696657	2.74877727816919	3.00323903418084	0.00521347172520699	0.036700983138161
14619	Gjb2	gap junction protein, beta 2	1.14254635195473	4.12053466246076	3.06558366249002	0.0052242619810584	0.0367399841651002
20558	Slfn4	schlafen 4	2.39390910327061	-1.30806791278933	3.01345452344158	0.00522556825432418	0.0367399841651002
224432	Scaf4	SR-related CTD-associated factor 4	0.955753412939504	5.40890401119646	2.99868456849576	0.00522799357704899	0.0367399841651002
15370	Nr4a1	nuclear receptor subfamily 4, group A, member 1	1.24001611044781	8.6865730209167	3.10643845655496	0.00522831083189765	0.0367399841651002
108907	Nusap1	nucleolar and spindle associated protein 1	-1.31195537208806	2.80825316677707	-3.0065629803361	0.0052767097218503	0.0370636090862765
207798	Gramd1c	GRAM domain containing 1C	-1.22110263966794	2.64613342321072	-2.99363370168398	0.00527933228198852	0.0370655563680794
71709	Syde1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	2.02354425209938	2.40632676309837	2.99911906914609	0.00528743546463768	0.0371059636248374
100043571	Gm4524	predicted gene 4524	1.10432522114275	4.64468135752562	2.99235205757053	0.00529168176101978	0.0371192803156488
72852	Mblac2	metallo-beta-lactamase domain containing 2	-1.3685548432574	1.88494187918322	-2.99114516482737	0.00530665390718711	0.0372063540170025
20129	Rptn	repetin	-2.89118743580968	-4.15495768354759	-3.02041419789923	0.00530880336043665	0.0372063540170025
267019	Rps15a	ribosomal protein S15A	0.913814767878673	6.37181762212262	2.98999955299083	0.00531531536441167	0.0372354805049477
109202	A930024E05Rik	RIKEN cDNA A930024E05 gene	-2.950277911371	-1.08917806939111	-3.02059936801915	0.00532758413567033	0.0373048913071041
320718	Slc26a9	solute carrier family 26, member 9	1.09135672561849	2.82100724305409	2.98629246948153	0.00535316696318836	0.0374674272303937
110135	Fgb	fibrinogen beta chain	-2.96636618670977	-1.16176799946483	-3.01731501868405	0.00536764233346016	0.0375365753454769
66205	Cd302	CD302 antigen	-1.96067857528385	1.70422996681427	-2.99020019613961	0.0053677967780801	0.0375365753454769
234577	Cpne2	copine II	1.79235086268303	2.38118232998458	2.98670685249795	0.0053797926083117	0.0376038223714101
12704	Cit	citron	1.71255073437633	0.851548417182104	2.98524882716141	0.00538619607590422	0.0376319375701107
20111	Rps6ka1	ribosomal protein S6 kinase polypeptide 1	-0.944844056365809	6.61983699966696	-2.980007012994	0.00541759037586749	0.0378345551481263
13640	Efna5	ephrin A5	2.20440655397434	4.16452025661316	3.09972710873072	0.00542618225776604	0.0378778199654304
381356	Cacfd1	calcium channel flower domain containing 1	-0.939681476154274	4.57987122239396	-2.97860164641403	0.00543212881182274	0.0378869763313848
225876	Kdm2a	lysine (K)-specific demethylase 2A	0.845851569354253	6.95644767912754	2.97858556101376	0.00543228855776499	0.0378869763313848
330657	Prss53	protease, serine 53	-1.65188470286299	0.487929774820442	-2.97682522454137	0.00546813184046354	0.0381201392177705
16480	Jup	junction plakoglobin	0.885431865034297	8.82474301034317	2.97429394307641	0.00547693090459997	0.0381646455098315
